spec	method	path	operation_id	reason
scm	POST	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemLotsDFF	create_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemLotsDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemLotsDFF/{lotSerialItemLotsDFFUniqID}	get_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemLotsDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials	getall_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials	create_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}	get_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/lotSerialItemSerialAttributesDFF	getall_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials-lotSerialItemSerialAttributesDFF	child depth 4 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/lotSerialItemSerialAttributesDFF	create_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials-lotSerialItemSerialAttributesDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/lotSerialItemSerialAttributesDFF/{lotSerialItemSerialAttributesDFFUniqID}	get_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials-lotSerialItemSerialAttributesDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/lotSerialItemSerialsDFF	getall_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials-lotSerialItemSerialsDFF	child depth 4 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/lotSerialItemSerialsDFF	create_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials-lotSerialItemSerialsDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/lotSerialItemSerialsDFF/{lotSerialItemSerialsDFFUniqID}	get_inventoryTransactions-transactionLines-lotSerialItemLots-lotSerialItemSerials-lotSerialItemSerialsDFF	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialItemSerialAttributesDFF	getall_inventoryTransactions-transactionLines-serialItemSerials-serialItemSerialAttributesDFF	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialItemSerialAttributesDFF	create_inventoryTransactions-transactionLines-serialItemSerials-serialItemSerialAttributesDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialItemSerialAttributesDFF/{serialItemSerialAttributesDFFUniqID}	get_inventoryTransactions-transactionLines-serialItemSerials-serialItemSerialAttributesDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialItemSerialsDFF	getall_inventoryTransactions-transactionLines-serialItemSerials-serialItemSerialsDFF	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialItemSerialsDFF	create_inventoryTransactions-transactionLines-serialItemSerials-serialItemSerialsDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/inventoryTransactions/{inventoryTransactionsUniqID}/child/transactionLines/{UniqueTransactionId}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialItemSerialsDFF/{serialItemSerialsDFFUniqID}	get_inventoryTransactions-transactionLines-serialItemSerials-serialItemSerialsDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/openPickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}/child/lotSerialAttributeDFFs	getall_openPickLines-itemLots-itemLotSerials-lotSerialAttributeDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/openPickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}/child/lotSerialAttributeDFFs/{lotSerialAttributeDFFsUniqID}	get_openPickLines-itemLots-itemLotSerials-lotSerialAttributeDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/openPickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}/child/lotSerialStandardDFFs	getall_openPickLines-itemLots-itemLotSerials-lotSerialStandardDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/openPickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}/child/lotSerialStandardDFFs/{lotSerialStandardDFFsUniqID}	get_openPickLines-itemLots-itemLotSerials-lotSerialStandardDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/packingUnits/{PackingUnitId}/child/nestedPackingUnits/{PackingUnitId2}/child/contents/{PackingUnitContentId2}/child/contentInventoryAttributes/{contentInventoryAttributesUniqID}	get_packingUnits-nestedPackingUnits-contents-contentInventoryAttributes	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/packingUnits/{PackingUnitId}/child/nestedPackingUnits/{PackingUnitId2}/child/contents/{PackingUnitContentId2}/child/serials/{serialsUniqID}	get_packingUnits-nestedPackingUnits-contents-serials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/packingUnits/{PackingUnitId}/child/nestedPackingUnits/{PackingUnitId2}/child/contents/{PackingUnitContentId}/child/contentInventoryAttributes	getall_packingUnits-nestedPackingUnits-contents-contentInventoryAttributes	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/packingUnits/{PackingUnitId}/child/nestedPackingUnits/{PackingUnitId2}/child/contents/{PackingUnitContentId}/child/serials	getall_packingUnits-nestedPackingUnits-contents-serials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials	getall_pickSlipDetails-pickLines-itemLots-itemLotSerials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}	get_pickSlipDetails-pickLines-itemLots-itemLotSerials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}/child/lotSerialAttributeDFFs	getall_pickSlipDetails-pickLines-itemLots-itemLotSerials-lotSerialAttributeDFFs	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}/child/lotSerialAttributeDFFs/{lotSerialAttributeDFFsUniqID}	get_pickSlipDetails-pickLines-itemLots-itemLotSerials-lotSerialAttributeDFFs	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}/child/lotSerialStandardDFFs	getall_pickSlipDetails-pickLines-itemLots-itemLotSerials-lotSerialStandardDFFs	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/itemLotSerials/{itemLotSerialsUniqID}/child/lotSerialStandardDFFs/{lotSerialStandardDFFsUniqID}	get_pickSlipDetails-pickLines-itemLots-itemLotSerials-lotSerialStandardDFFs	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/lotAttributeDFFs	getall_pickSlipDetails-pickLines-itemLots-lotAttributeDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/lotAttributeDFFs/{lotAttributeDFFsUniqID}	get_pickSlipDetails-pickLines-itemLots-lotAttributeDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/lotStandardDFFs	getall_pickSlipDetails-pickLines-itemLots-lotStandardDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemLots/{itemLotsUniqID}/child/lotStandardDFFs/{lotStandardDFFsUniqID}	get_pickSlipDetails-pickLines-itemLots-lotStandardDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemSerials/{itemSerialsUniqID}/child/serialAttributeDFFs	getall_pickSlipDetails-pickLines-itemSerials-serialAttributeDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemSerials/{itemSerialsUniqID}/child/serialAttributeDFFs/{serialAttributeDFFsUniqID}	get_pickSlipDetails-pickLines-itemSerials-serialAttributeDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemSerials/{itemSerialsUniqID}/child/serialStandardDFFs	getall_pickSlipDetails-pickLines-itemSerials-serialStandardDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickSlipDetails/{PickSlip}/child/pickLines/{TransactionId}/child/itemSerials/{itemSerialsUniqID}/child/serialStandardDFFs/{serialStandardDFFsUniqID}	get_pickSlipDetails-pickLines-itemSerials-serialStandardDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials	getall_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials	create_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}	get_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/serialAttributeDFFs	getall_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials-serialAttributeDFFs	child depth 4 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/serialAttributeDFFs	create_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials-serialAttributeDFFs	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/serialAttributeDFFs/{serialAttributeDFFsUniqID}	get_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials-serialAttributeDFFs	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/serialStandardDFFs	getall_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials-serialStandardDFFs	child depth 4 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/serialStandardDFFs	create_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials-serialStandardDFFs	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/lotSerialItemLots/{lotSerialItemLotsUniqID}/child/lotSerialItemSerials/{lotSerialItemSerialsUniqID}/child/serialStandardDFFs/{serialStandardDFFsUniqID}	get_pickTransactions-pickLines-lotSerialItemLots-lotSerialItemSerials-serialStandardDFFs	child depth 4 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialAttributeDFFs	getall_pickTransactions-pickLines-serialItemSerials-serialAttributeDFFs	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialAttributeDFFs	create_pickTransactions-pickLines-serialItemSerials-serialAttributeDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialAttributeDFFs/{serialAttributeDFFsUniqID}	get_pickTransactions-pickLines-serialItemSerials-serialAttributeDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialStandardDFFs	getall_pickTransactions-pickLines-serialItemSerials-serialStandardDFFs	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialStandardDFFs	create_pickTransactions-pickLines-serialItemSerials-serialStandardDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/pickTransactions/{TransactionHeaderId}/child/pickLines/{pickLinesUniqID}/child/serialItemSerials/{serialItemSerialsUniqID}/child/serialStandardDFFs/{serialStandardDFFsUniqID}	get_pickTransactions-pickLines-serialItemSerials-serialStandardDFFs	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/recallNotices/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers	getall_recallNotices-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/recallNotices/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers	create_recallNotices-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/recallNotices/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers/{SerialId}	delete_recallNotices-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/recallNotices/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers/{SerialId}	get_recallNotices-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/recallNotices/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers/{SerialId}	update_recallNotices-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/recallNoticesV2/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers	getall_recallNoticesV2-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	POST	/fscmRestApi/resources/11.13.18.05/recallNoticesV2/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers	create_recallNoticesV2-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	DELETE	/fscmRestApi/resources/11.13.18.05/recallNoticesV2/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers/{SerialId}	delete_recallNoticesV2-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/recallNoticesV2/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers/{SerialId}	get_recallNoticesV2-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	PATCH	/fscmRestApi/resources/11.13.18.05/recallNoticesV2/{HeaderId}/child/recallLines/{LineId}/child/recallLotNumbers/{LotId}/child/recallLotSerialNumbers/{SerialId}	update_recallNoticesV2-recallLines-recallLotNumbers-recallLotSerialNumbers	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/receiptAdviceLines/{receiptAdviceLinesUniqID}/child/lots/{lotsUniqID}/child/lotSerials/{lotSerialsUniqID}/child/serialAttributeDFF	getall_receiptAdviceLines-lots-lotSerials-serialAttributeDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/receiptAdviceLines/{receiptAdviceLinesUniqID}/child/lots/{lotsUniqID}/child/lotSerials/{lotSerialsUniqID}/child/serialAttributeDFF/{serialAttributeDFFUniqID}	get_receiptAdviceLines-lots-lotSerials-serialAttributeDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/receiptAdviceLines/{receiptAdviceLinesUniqID}/child/lots/{lotsUniqID}/child/lotSerials/{lotSerialsUniqID}/child/serialStandardDFF	getall_receiptAdviceLines-lots-lotSerials-serialStandardDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/receiptAdviceLines/{receiptAdviceLinesUniqID}/child/lots/{lotsUniqID}/child/lotSerials/{lotSerialsUniqID}/child/serialStandardDFF/{serialStandardDFFUniqID}	get_receiptAdviceLines-lots-lotSerials-serialStandardDFF	child depth 3 > 2
scm	GET	/fscmRestApi/resources/11.13.18.05/receipts/{GroupId}/child/receiptHeaders/{UniqueHeaderId}/child/receiptLines/{UniqueTransactionId}/child/lotItemLots	getall_receipts-receiptHeaders-receiptLines-lotItemLots	child depth 3 > 2
